y,count
25230,1957358
25231,2364512
25232,2054368
25233,2263548
25234,1921086
25235,2330239
25236,1839994
25237,2193892
25238,1884474
25239,2141164
25240,1742066
25241,2192986
25242,1704278
25243,2014465
25244,1783840
25245,1950646
25246,1635016
25247,2037650
25248,1559702
25249,1906966
25250,1618374
25251,1830066
25252,1516918
25253,1868459
25254,1478854
25255,1736487
25256,1520436
25257,1697932
25258,1381894
25259,1772287
25260,1334368
25261,1631495
25262,1411398
25263,1553580
25264,1310222
25265,1609735
25266,1255814
25267,1511558
25268,1288468
25269,1474731
25270,1182260
25271,1511072
25272,1160192
25273,1384078
25274,1220350
25275,1336788
25276,1113470
25277,1401277
25278,1055172
25279,1309209
25280,1105076
25281,1252739
25282,1029600
25283,1285203
25284,1000162
25285,1185540
25286,1035274
25287,1162523
25288,934546
25289,1217809
25290,901362
25291,1113034
25292,957102
25293,1059294
25294,888242
25295,1101643
25296,846776
25297,1031693
25298,870940
25299,1003800
25300,796800
25301,1035233
25302,780734
25303,940400
25304,828544
25305,904951
25306,748490
25307,956699
25308,708468
25309,890352
25310,744826
25311,851627
25312,689986
25313,873382
25314,671478
25315,803768
25316,697872
25317,786890
25318,625888
25319,828084
25320,600782
25321,753350
25322,645366
25323,713802
25324,595098
25325,747736
25326,563786
25327,695980
25328,583772
25329,678290
25330,530188
25331,701522
25332,521376
25333,631631
25334,554810
25335,608056
25336,499092
25337,646924
25338,470100
25339,600996
25340,495464
25341,570335
25342,458568
25343,589739
25344,445630
25345,539107
25346,466626
25347,525777
25348,413004
25349,558504
25350,397234
25351,504579
25352,429898
25353,477352
25354,392872
25355,501079
25356,372586
25357,466021
25358,387180
25359,453107
25360,349994
25361,469283
25362,342042
25363,420731
25364,369362
25365,404040
25366,328986
25367,434096
25368,306632
25369,399613
25370,327056
25371,380120
25372,301022
25373,393390
25374,293240
25375,356247
25376,307412
25377,348712
25378,270666
25379,373229
25380,258668
25381,334959
25382,282254
25383,314247
25384,257516
25385,333449
25386,243076
25387,308201
25388,254424
25389,298644
25390,227070
25391,311840
25392,223324
25393,276920
25394,242418
25395,265885
25396,213140
25397,287311
25398,198364
25399,264483
25400,213278
25401,249468
25402,196072
25403,258784
25404,189644
25405,233605
25406,201018
25407,228377
25408,174816
25409,247210
25410,166250
25411,218972
25412,183952
25413,205257
25414,166396
25415,219292
25416,156906
25417,200866
25418,164274
25419,195370
25420,146142
25421,204940
25422,143336
25423,181024
25424,156634
25425,172139
25426,136908
25427,188687
25428,126736
25429,172407
25430,138230
25431,161388
25432,125176
25433,168942
25434,121792
25435,151124
25436,129840
25437,148354
25438,110706
25439,161083
25440,105400
25441,142408
25442,118310
25443,132524
25444,106728
25445,141757
25446,99260
25447,129976
25448,105440
25449,126179
25450,92480
25451,133599
25452,90336
25453,115815
25454,100752
25455,110711
25456,86872
25457,122268
25458,79936
25459,110666
25460,87522
25461,103424
25462,79696
25463,108964
25464,77096
25465,97010
25466,82066
25467,94666
25468,69444
25469,104558
25470,65980
25471,91089
25472,75354
25473,83769
25474,66958
25475,91296
25476,62476
25477,82865
25478,66626
25479,80622
25480,57308
25481,85560
25482,56602
25483,73729
25484,63782
25485,69954
25486,54634
25487,77922
25488,49372
25489,70401
25490,55186
25491,65521
25492,49584
25493,69738
25494,47574
25495,60985
25496,51748
25497,59864
25498,42992
25499,66921
25500,40822
25501,57283
25502,46962
25503,52617
25504,41810
25505,57672
25506,38586
25507,52524
25508,41106
25509,50698
25510,35180
25511,54409
25512,34774
25513,46080
25514,40264
25515,43304
25516,33360
25517,49325
25518,30272
25519,44355
25520,34160
25521,41083
25522,30256
25523,43541
25524,29164
25525,38153
25526,32006
25527,37390
25528,26282
25529,42018
25530,24494
25531,35665
25532,29224
25533,32491
25534,25604
25535,36340
25536,23280
25537,32323
25538,25304
25539,31544
25540,21312
25541,34090
25542,21224
25543,28196
25544,24582
25545,26592
25546,20442
25547,30845
25548,18114
25549,27577
25550,20526
25551,25155
25552,18274
25553,27257
25554,17650
25555,23383
25556,19614
25557,22691
25558,15594
25559,26289
25560,14656
25561,21869
25562,17816
25563,19848
25564,15274
25565,22241
25566,14012
25567,19896
25568,15238
25569,19310
25570,12706
25571,20849
25572,12548
25573,17166
25574,15070
25575,16083
25576,12140
25577,19075
25578,10434
25579,16753
25580,12414
25581,15349
25582,10770
25583,16682
25584,10522
25585,13931
25586,11772
25587,13738
25588,9202
25589,16123
25590,8574
25591,13314
25592,10568
25593,11716
25594,9060
25595,13663
25596,8090
25597,12057
25598,9106
25599,11559
25600,7300
25601,12676
25602,7394
25603,10233
25604,8982
25605,9651
25606,7012
25607,11542
25608,6044
25609,10100
25610,7330
25611,9087
25612,6380
25613,9918
25614,6054
25615,8238
25616,6972
25617,8138
25618,5350
25619,9856
25620,4804
25621,7826
25622,6176
25623,6978
25624,5254
25625,8145
25626,4790
25627,7031
25628,5222
25629,6835
25630,4216
25631,7657
25632,4184
25633,6056
25634,5224
25635,5527
25636,4020
25637,6928
25638,3412
25639,6012
25640,4240
25641,5270
25642,3568
25643,5888
25644,3528
25645,4770
25646,4076
25647,4777
25648,2852
25649,5876
25650,2656
25651,4644
25652,3612
25653,3981
25654,3042
25655,4700
25656,2598
25657,4123
25658,3028
25659,3965
25660,2306
25661,4534
25662,2358
25663,3428
25664,3048
25665,3189
25666,2228
25667,4051
25668,1884
25669,3439
25670,2374
25671,3044
25672,2030
25673,3399
25674,1968
25675,2762
25676,2276
25677,2695
25678,1564
25679,3492
25680,1410
25681,2633
25682,2090
25683,2199
25684,1654
25685,2733
25686,1440
25687,2307
25688,1678
25689,2288
25690,1240
25691,2597
25692,1242
25693,1936
25694,1738
25695,1761
25696,1282
25697,2295
25698,984
25699,1944
25700,1322
25701,1691
25702,1118
25703,1964
25704,1020
25705,1495
25706,1258
25707,1526
25708,824
25709,2034
25710,746
25711,1433
25712,1108
25713,1203
25714,918
25715,1538
25716,790
25717,1308
25718,870
25719,1264
25720,630
25721,1462
25722,662
25723,1077
25724,954
25725,915
25726,646
25727,1291
25728,512
25729,1084
25730,716
25731,932
25732,550
25733,1065
25734,566
25735,829
25736,668
25737,835
25738,436
25739,1109
25740,362
25741,767
25742,626
25743,623
25744,462
25745,868
25746,378
25747,684
25748,470
25749,667
25750,334
25751,815
25752,352
25753,546
25754,502
25755,476
25756,338
25757,706
25758,250
25759,589
25760,346
25761,484
25762,282
25763,595
25764,266
25765,436
25766,372
25767,416
25768,188
25769,618
25770,198
25771,399
25772,322
25773,332
25774,226
25775,446
25776,180
25777,353
25778,244
25779,359
25780,156
25781,437
25782,156
25783,277
25784,266
25785,239
25786,176
25787,373
25788,102
25789,315
25790,172
25791,249
25792,140
25793,313
25794,136
25795,203
25796,176
25797,216
25798,96
25799,331
25800,84
25801,204
25802,160
25803,146
25804,126
25805,231
25806,92
25807,188
25808,116
25809,177
25810,70
25811,219
25812,80
25813,136
25814,136
25815,117
25816,80
25817,186
25818,52
25819,166
25820,70
25821,131
25822,72
25823,143
25824,72
25825,96
25826,96
25827,105
25828,42
25829,182
25830,28
25831,102
25832,78
25833,75
25834,60
25835,113
25836,46
25837,89
25838,50
25839,97
25840,24
25841,110
25842,42
25843,64
25844,70
25845,53
25846,32
25847,106
25848,16
25849,79
25850,48
25851,56
25852,30
25853,70
25854,36
25855,44
25856,48
25857,49
25858,18
25859,93
25860,16
25861,52
25862,38
25863,32
25864,24
25865,60
25866,18
25867,41
25868,34
25869,43
25870,12
25871,59
25872,10
25873,31
25874,32
25875,28
25876,12
25877,51
25878,14
25879,37
25880,20
25881,26
25882,18
25883,35
25884,8
25885,29
25886,18
25887,25
25888,4
25889,52
25890,4
25891,28
25892,18
25893,17
25894,10
25895,26
25896,10
25897,22
25898,14
25899,24
25900,4
25901,26
25902,4
25903,17
25904,12
25905,18
25906,8
25907,19
25908,4
25909,16
25910,10
25911,12
25912,8
25913,21
25914,4
25915,10
25916,8
25917,12
25918,4
25919,21
25920,4
25921,11
25922,8
25923,6
25924,6
25925,11
25926,8
25927,8
25928,4
25929,9
25930,2
25931,13
25932,4
25933,5
25934,8
25935,4
25936,2
25937,13
25939,7
25940,6
25941,6
25942,2
25943,12
25944,2
25945,3
25946,6
25947,7
25949,17
25951,4
25952,4
25953,2
25954,4
25955,10
25957,4
25958,2
25959,4
25961,9
25963,2
25964,4
25967,7
25969,5
25971,2
25972,2
25973,2
25974,4
25975,1
25976,2
25977,2
25979,8
25981,2
25982,2
25983,1
25984,4
25986,2
25987,2
25989,3
25991,2
25994,2
25997,1
25999,1
26001,2
26003,2
26005,3
26007,2
26009,5
26011,2
26013,3
26015,2
26017,2
26021,1
26033,1
26036,2
26039,3
26042,2
26045,1
26067,1
26069,2
26071,1
26099,1
26129,1
