v,count
6320,342046
6321,281390
6322,359090
6323,264882
6324,344041
6325,289974
6326,324294
6327,276270
6328,351770
6329,255954
6330,341839
6331,273674
6332,319617
6333,271114
6334,336999
6335,255678
6336,325769
6337,272824
6338,312222
6339,255454
6340,335341
6341,243810
6342,324288
6343,262292
6344,299234
6345,258476
6346,318554
6347,239030
6348,314527
6349,256480
6350,298369
6351,241778
6352,316220
6353,233170
6354,301709
6355,252732
6356,285185
6357,243572
6358,306144
6359,221960
6360,300317
6361,240818
6362,282237
6363,235828
6364,293765
6365,224220
6366,285354
6367,236016
6368,274841
6369,225934
6370,296668
6371,208670
6372,282330
6373,232956
6374,261319
6375,224538
6376,280165
6377,212224
6378,274481
6379,219388
6380,262392
6381,213712
6382,276974
6383,203156
6384,264755
6385,221738
6386,247383
6387,210844
6388,268453
6389,195834
6390,264253
6391,209160
6392,246246
6393,205438
6394,258667
6395,193398
6396,249761
6397,209776
6398,240213
6399,194124
6400,257507
6401,184610
6402,246907
6403,201446
6404,229197
6405,199274
6406,243332
6407,181616
6408,240861
6409,192702
6410,229525
6411,184560
6412,243604
6413,177940
6414,230143
6415,192148
6416,216173
6417,185170
6418,235914
6419,168988
6420,229961
6421,182424
6422,215359
6423,177350
6424,225727
6425,171152
6426,219488
6427,179890
6428,208199
6429,171502
6430,224751
6431,158860
6432,216765
6433,178276
6434,199347
6435,169916
6436,213572
6437,159510
6438,210280
6439,167080
6440,201910
6441,160840
6442,211303
6443,153512
6444,200140
6445,169772
6446,189565
6447,160434
6448,205630
6449,146742
6450,201256
6451,157318
6452,187527
6453,157028
6454,198065
6455,145850
6456,189800
6457,158238
6458,181978
6459,147362
6460,196915
6461,141046
6462,187509
6463,151762
6464,174482
6465,148458
6466,186851
6467,137700
6468,183823
6469,146614
6470,173706
6471,139082
6472,184477
6473,134416
6474,174996
6475,146662
6476,163487
6477,139936
6478,179592
6479,125686
6480,175876
6481,138042
6482,164515
6483,133664
6484,170761
6485,129246
6486,164386
6487,136758
6488,158591
6489,129848
6490,171473
6491,118772
6492,163934
6493,133532
6494,151095
6495,128368
6496,163227
6497,119506
6498,159105
6499,126080
6500,151094
6501,121920
6502,161424
6503,115980
6504,151915
6505,127142
6506,143201
6507,119248
6508,156430
6509,110930
6510,153586
6511,118692
6512,141249
6513,117612
6514,148798
6515,109954
6516,144053
6517,120838
6518,137086
6519,109944
6520,149402
6521,103694
6522,142880
6523,115218
6524,132251
6525,111912
6526,140960
6527,102168
6528,137945
6529,110248
6530,132016
6531,105220
6532,139298
6533,100460
6534,132005
6535,109102
6536,123978
6537,105148
6538,136878
6539,93760
6540,131755
6541,104254
6542,122272
6543,100890
6544,129954
6545,96940
6546,124155
6547,102080
6548,119091
6549,96158
6550,130253
6551,88648
6552,124825
6553,99590
6554,113384
6555,96066
6556,121699
6557,90266
6558,120196
6559,95056
6560,113557
6561,90424
6562,121492
6563,85510
6564,114322
6565,96168
6566,108087
6567,89164
6568,117358
6569,82428
6570,114634
6571,88624
6572,106813
6573,88532
6574,112062
6575,81480
6576,108409
6577,88838
6578,103819
6579,82376
6580,113155
6581,77464
6582,106712
6583,85788
6584,98026
6585,83882
6586,106171
6587,77146
6588,103457
6589,82040
6590,98969
6591,76994
6592,105138
6593,75172
6594,99809
6595,81196
6596,92445
6597,78420
6598,101436
6599,69962
6600,99503
6601,77922
6602,92325
6603,74186
6604,97329
6605,71362
6606,93088
6607,76632
6608,89756
6609,71246
6610,97206
6611,65762
6612,92193
6613,75086
6614,85030
6615,72264
6616,90941
6617,66624
6618,89405
6619,69490
6620,85467
6621,67762
6622,91544
6623,63486
6624,85152
6625,71178
6626,79604
6627,66410
6628,88246
6629,61630
6630,85517
6631,65482
6632,79550
6633,64694
6634,84112
6635,60936
6636,81098
6637,66282
6638,76732
6639,60674
6640,83766
6641,57482
6642,80184
6643,64516
6644,72787
6645,61962
6646,79088
6647,56230
6648,77757
6649,60940
6650,74461
6651,56726
6652,78253
6653,55362
6654,73473
6655,60590
6656,69328
6657,58154
6658,76164
6659,51156
6660,73946
6661,57132
6662,68622
6663,55252
6664,72969
6665,52642
6666,68811
6667,56776
6668,65921
6669,53010
6670,72911
6671,48890
6672,68357
6673,55108
6674,63035
6675,52374
6676,68384
6677,49140
6678,67313
6679,51342
6680,63413
6681,49272
6682,67877
6683,46598
6684,63259
6685,53342
6686,58942
6687,48820
6688,65692
6689,44338
6690,63728
6691,48602
6692,59274
6693,48012
6694,62090
6695,44722
6696,59122
6697,49168
6698,57133
6699,44990
6700,62814
6701,41628
6702,59331
6703,46828
6704,53713
6705,45826
6706,59450
6707,41018
6708,57300
6709,44786
6710,54435
6711,41800
6712,58664
6713,41214
6714,54116
6715,44804
6716,50445
6717,42406
6718,56764
6719,37608
6720,55680
6721,41834
6722,50358
6723,40522
6724,53346
6725,38934
6726,51186
6727,42222
6728,48635
6729,38180
6730,54275
6731,34798
6732,51094
6733,41072
6734,46774
6735,38592
6736,50024
6737,35950
6738,48905
6739,38028
6740,46899
6741,36794
6742,50089
6743,33938
6744,46498
6745,38826
6746,43314
6747,36204
6748,48937
6749,32310
6750,47106
6751,35428
6752,43082
6753,35252
6754,46096
6755,33250
6756,43545
6757,36004
6758,42089
6759,32180
6760,46407
6761,30536
6762,44105
6763,34278
6764,39318
6765,33796
6766,42943
6767,30408
6768,42372
6769,33046
6770,40050
6771,30444
6772,42796
6773,29832
6774,39897
6775,32822
6776,37830
6777,30736
6778,41757
6779,27504
6780,40008
6781,30822
6782,37332
6783,29878
6784,39343
6785,28226
6786,37865
6787,29994
6788,36225
6789,28188
6790,40353
6791,25614
6792,37250
6793,29686
6794,33873
6795,28236
6796,37137
6797,26860
6798,35994
6799,27296
6800,34597
6801,26028
6802,37121
6803,25028
6804,34607
6805,28042
6806,31802
6807,26066
6808,35564
6809,23704
6810,34880
6811,26240
6812,31585
6813,25408
6814,34023
6815,23512
6816,32167
6817,26204
6818,31321
6819,23414
6820,33688
6821,22534
6822,31921
6823,25056
6824,29177
6825,24706
6826,31564
6827,21872
6828,30947
6829,23786
6830,29633
6831,21950
6832,32119
6833,21370
6834,29098
6835,23990
6836,27020
6837,22662
6838,30613
6839,20070
6840,29574
6841,22260
6842,27323
6843,21362
6844,28845
6845,20760
6846,27855
6847,21976
6848,26173
6849,20446
6850,29058
6851,18722
6852,27318
6853,22280
6854,24665
6855,20296
6856,27303
6857,18810
6858,26564
6859,20200
6860,25357
6861,19090
6862,26966
6863,18046
6864,24949
6865,20662
6866,23402
6867,19208
6868,26041
6869,17130
6870,25117
6871,18846
6872,23162
6873,18458
6874,25305
6875,16924
6876,23177
6877,19376
6878,22112
6879,17120
6880,25081
6881,16388
6882,23119
6883,18302
6884,20988
6885,17672
6886,23320
6887,15904
6888,22912
6889,17286
6890,21289
6891,16070
6892,22938
6893,15594
6894,21310
6895,17728
6896,19686
6897,16194
6898,22569
6899,14120
6900,21576
6901,16496
6902,20069
6903,15396
6904,21040
6905,14790
6906,19773
6907,16394
6908,18974
6909,15202
6910,21333
6911,13112
6912,20090
6913,15662
6914,17965
6915,14904
6916,20113
6917,13550
6918,19279
6919,14660
6920,18310
6921,13784
6922,20012
6923,13044
6924,18094
6925,14890
6926,16982
6927,13606
6928,19269
6929,12270
6930,18780
6931,13520
6932,16778
6933,13362
6934,18068
6935,12318
6936,17152
6937,14076
6938,16212
6939,12218
6940,18365
6941,11318
6942,17161
6943,13158
6944,15679
6945,12512
6946,16898
6947,11396
6948,16267
6949,12514
6950,15754
6951,11650
6952,16761
6953,11120
6954,15523
6955,12510
6956,14412
6957,11854
6958,16566
6959,10106
6960,15692
6961,11636
6962,14435
6963,11214
6964,15341
6965,10988
6966,14423
6967,11536
6968,13978
6969,10372
6970,15687
6971,9586
6972,14713
6973,11370
6974,13035
6975,10826
6976,14157
6977,9964
6978,14078
6979,10586
6980,13263
6981,9910
6982,14276
6983,9396
6984,13097
6985,10858
6986,12526
6987,9768
6988,13711
6989,8958
6990,13348
6991,9690
6992,12388
6993,9864
6994,12904
6995,9056
6996,12121
6997,10010
6998,11946
6999,8810
7000,13425
7001,8264
7002,12206
7003,9548
7004,10947
7005,9368
7006,12174
7007,8484
7008,11749
7009,8916
7010,11426
7011,8084
7012,12261
7013,8144
7014,11259
7015,9044
7016,10265
7017,8470
7018,11776
7019,7296
7020,11493
7021,8518
7022,10433
7023,7954
7024,11033
7025,7736
7026,10405
7027,8470
7028,10186
7029,7504
7030,11377
7031,6866
7032,10368
7033,8306
7034,9392
7035,7954
7036,10315
7037,7086
7038,10212
7039,7396
7040,9694
7041,7062
7042,10715
7043,6702
7044,9357
7045,7930
7046,8724
7047,6992
7048,10202
7049,6310
7050,9862
7051,6906
7052,8834
7053,6888
7054,9520
7055,6422
7056,8935
7057,7220
7058,8542
7059,6120
7060,9777
7061,5766
7062,9049
7063,6996
7064,7898
7065,6614
7066,8962
7067,5662
7068,8589
7069,6500
7070,8398
7071,5712
7072,9043
7073,5632
7074,8007
7075,6544
7076,7442
7077,6132
7078,8713
7079,5022
7080,8313
7081,5944
7082,7467
7083,5730
7084,8222
7085,5462
7086,7460
7087,6014
7088,7118
7089,5314
7090,8431
7091,4882
7092,7502
7093,5916
7094,6695
7095,5414
7096,7665
7097,4990
7098,7489
7099,5360
7100,6859
7101,5038
7102,7607
7103,4760
7104,6823
7105,5762
7106,6292
7107,4958
7108,7362
7109,4464
7110,7031
7111,5140
7112,6332
7113,4952
7114,6804
7115,4492
7116,6372
7117,5252
7118,6071
7119,4622
7120,6915
7121,4170
7122,6305
7123,4938
7124,5653
7125,4752
7126,6522
7127,4180
7128,6075
7129,4668
7130,5755
7131,4186
7132,6410
7133,4220
7134,5720
7135,4674
7136,5243
7137,4322
7138,6174
7139,3700
7140,6012
7141,4328
7142,5268
7143,4106
7144,5704
7145,3934
7146,5382
7147,4400
7148,5119
7149,3808
7150,5864
7151,3482
7152,5381
7153,4216
7154,4981
7155,3870
7156,5371
7157,3606
7158,5164
7159,3786
7160,4999
7161,3712
7162,5391
7163,3390
7164,4904
7165,3906
7166,4576
7167,3574
7168,5312
7169,3236
7170,4944
7171,3596
7172,4536
7173,3512
7174,4987
7175,3366
7176,4595
7177,3582
7178,4464
7179,3156
7180,4987
7181,3008
7182,4778
7183,3324
7184,4207
7185,3270
7186,4572
7187,3014
7188,4416
7189,3308
7190,4246
7191,2902
7192,4611
7193,2854
7194,4194
7195,3222
7196,4009
7197,3016
7198,4375
7199,2642
7200,4236
7201,2918
7202,3963
7203,2896
7204,4084
7205,2772
7206,3915
7207,2918
7208,3803
7209,2598
7210,4357
7211,2340
7212,3874
7213,2942
7214,3486
7215,2732
7216,3874
7217,2606
7218,3698
7219,2682
7220,3596
7221,2460
7222,3922
7223,2364
7224,3603
7225,2728
7226,3280
7227,2476
7228,3736
7229,2246
7230,3596
7231,2648
7232,3164
7233,2436
7234,3584
7235,2222
7236,3255
7237,2674
7238,3220
7239,2206
7240,3542
7241,2148
7242,3197
7243,2584
7244,2858
7245,2518
7246,3275
7247,2038
7248,3155
7249,2320
7250,3014
7251,2096
7252,3443
7253,2000
7254,2884
7255,2448
7256,2573
7257,2222
7258,3183
7259,1890
7260,2949
7261,2180
7262,2707
7263,2020
7264,2924
7265,1998
7266,2732
7267,2236
7268,2460
7269,1932
7270,3056
7271,1658
7272,2723
7273,2264
7274,2346
7275,1930
7276,2745
7277,1736
7278,2641
7279,1936
7280,2540
7281,1714
7282,2786
7283,1648
7284,2371
7285,2144
7286,2191
7287,1844
7288,2667
7289,1484
7290,2571
7291,1842
7292,2226
7293,1760
7294,2629
7295,1534
7296,2282
7297,1918
7298,2218
7299,1502
7300,2648
7301,1458
7302,2314
7303,1748
7304,2090
7305,1644
7306,2414
7307,1416
7308,2336
7309,1634
7310,2161
7311,1428
7312,2386
7313,1410
7314,2101
7315,1794
7316,1852
7317,1522
7318,2349
7319,1176
7320,2277
7321,1452
7322,2069
7323,1382
7324,2026
7325,1416
7326,1922
7327,1490
7328,1944
7329,1280
7330,2269
7331,1040
7332,1978
7333,1458
7334,1698
7335,1354
7336,1983
7337,1184
7338,1880
7339,1268
7340,1857
7341,1156
7342,2004
7343,1176
7344,1691
7345,1382
7346,1588
7347,1202
7348,1887
7349,1048
7350,1921
7351,1130
7352,1669
7353,1160
7354,1709
7355,1126
7356,1584
7357,1308
7358,1599
7359,1004
7360,1854
7361,990
7362,1652
7363,1238
7364,1487
7365,1206
7366,1570
7367,1050
7368,1594
7369,1086
7370,1609
7371,1054
7372,1589
7373,1064
7374,1422
7375,1160
7376,1380
7377,1074
7378,1615
7379,900
7380,1526
7381,1040
7382,1378
7383,1052
7384,1440
7385,1066
7386,1322
7387,1060
7388,1318
7389,936
7390,1498
7391,868
7392,1380
7393,1022
7394,1177
7395,1014
7396,1256
7397,922
7398,1283
7399,916
7400,1270
7401,838
7402,1334
7403,832
7404,1153
7405,1010
7406,1119
7407,826
7408,1311
7409,736
7410,1229
7411,846
7412,1106
7413,878
7414,1177
7415,804
7416,1110
7417,868
7418,1061
7419,760
7420,1271
7421,698
7422,1143
7423,854
7424,982
7425,790
7426,1165
7427,734
7428,1079
7429,810
7430,1060
7431,674
7432,1195
7433,684
7434,1085
7435,812
7436,976
7437,692
7438,1213
7439,570
7440,1093
7441,816
7442,947
7443,668
7444,1121
7445,606
7446,989
7447,750
7448,968
7449,626
7450,1144
7451,526
7452,960
7453,740
7454,852
7455,644
7456,1073
7457,532
7458,928
7459,648
7460,878
7461,560
7462,1090
7463,480
7464,840
7465,654
7466,755
7467,544
7468,1022
7469,454
7470,888
7471,592
7472,729
7473,518
7474,926
7475,470
7476,818
7477,596
7478,737
7479,472
7480,905
7481,434
7482,798
7483,588
7484,668
7485,506
7486,847
7487,424
7488,738
7489,568
7490,727
7491,444
7492,869
7493,436
7494,710
7495,572
7496,619
7497,526
7498,817
7499,416
7500,711
7501,530
7502,629
7503,480
7504,779
7505,452
7506,672
7507,532
7508,600
7509,456
7510,780
7511,430
7512,668
7513,522
7514,587
7515,458
7516,673
7517,444
7518,640
7519,474
7520,554
7521,430
7522,667
7523,406
7524,562
7525,508
7526,530
7527,412
7528,594
7529,386
7530,578
7531,412
7532,546
7533,400
7534,564
7535,366
7536,487
7537,428
7538,496
7539,360
7540,576
7541,306
7542,526
7543,374
7544,440
7545,394
7546,522
7547,344
7548,467
7549,348
7550,518
7551,300
7552,533
7553,348
7554,455
7555,362
7556,425
7557,336
7558,539
7559,264
7560,540
7561,316
7562,477
7563,304
7564,486
7565,324
7566,474
7567,344
7568,472
7569,284
7570,546
7571,264
7572,483
7573,324
7574,459
7575,294
7576,471
7577,290
7578,472
7579,270
7580,468
7581,298
7582,485
7583,262
7584,458
7585,264
7586,436
7587,246
7588,490
7589,238
7590,452
7591,230
7592,411
7593,248
7594,422
7595,242
7596,394
7597,236
7598,378
7599,202
7600,447
7601,188
7602,417
7603,224
7604,323
7605,246
7606,343
7607,212
7608,360
7609,206
7610,366
7611,162
7612,383
7613,188
7614,314
7615,238
7616,302
7617,196
7618,359
7619,158
7620,367
7621,206
7622,307
7623,218
7624,318
7625,208
7626,280
7627,244
7628,294
7629,174
7630,396
7631,144
7632,310
7633,264
7634,240
7635,226
7636,312
7637,208
7638,296
7639,234
7640,312
7641,174
7642,338
7643,178
7644,270
7645,274
7646,225
7647,208
7648,332
7649,140
7650,298
7651,240
7652,217
7653,200
7654,285
7655,198
7656,219
7657,246
7658,246
7659,126
7660,326
7661,124
7662,227
7663,238
7664,161
7665,214
7666,227
7667,130
7668,225
7669,178
7670,220
7671,112
7672,281
7673,112
7674,170
7675,224
7676,133
7677,150
7678,249
7679,96
7680,220
7681,142
7682,178
7683,124
7684,213
7685,134
7686,193
7687,152
7688,175
7689,104
7690,252
7691,84
7692,200
7693,184
7694,149
7695,132
7696,225
7697,102
7698,212
7699,122
7700,237
7701,98
7702,237
7703,108
7704,190
7705,148
7706,179
7707,136
7708,230
7709,84
7710,237
7711,112
7712,200
7713,110
7714,237
7715,108
7716,182
7717,130
7718,190
7719,96
7720,223
7721,106
7722,187
7723,106
7724,176
7725,108
7726,195
7727,82
7728,198
7729,92
7730,167
7731,74
7732,185
7733,82
7734,157
7735,106
7736,147
7737,66
7738,165
7739,68
7740,157
7741,82
7742,148
7743,66
7744,128
7745,74
7746,124
7747,80
7748,131
7749,68
7750,138
7751,56
7752,121
7753,74
7754,122
7755,78
7756,133
7757,70
7758,119
7759,72
7760,119
7761,72
7762,133
7763,84
7764,103
7765,88
7766,120
7767,78
7768,124
7769,78
7770,142
7771,86
7772,112
7773,94
7774,124
7775,74
7776,121
7777,96
7778,120
7779,86
7780,120
7781,82
7782,123
7783,86
7784,120
7785,90
7786,114
7787,80
7788,108
7789,78
7790,108
7791,92
7792,92
7793,80
7794,108
7795,70
7796,89
7797,76
7798,102
7799,62
7800,95
7801,60
7802,90
7803,62
7804,77
7805,62
7806,83
7807,54
7808,66
7809,50
7810,87
7811,44
7812,72
7813,60
7814,63
7815,48
7816,68
7817,44
7818,71
7819,44
7820,62
7821,44
7822,87
7823,28
7824,70
7825,54
7826,72
7827,42
7828,90
7829,32
7830,77
7831,46
7832,78
7833,46
7834,110
7835,32
7836,69
7837,72
7838,69
7839,36
7840,130
7841,30
7842,92
7843,58
7844,74
7845,44
7846,116
7847,40
7848,83
7849,60
7850,80
7851,24
7852,125
7853,30
7854,80
7855,60
7856,74
7857,36
7858,110
7859,18
7860,86
7861,50
7862,57
7863,32
7864,99
7865,20
7866,58
7867,48
7868,58
7869,20
7870,89
7871,12
7872,59
7873,36
7874,35
7875,26
7876,71
7877,14
7878,45
7879,28
7880,43
7881,10
7882,68
7883,10
7884,36
7885,28
7886,25
7887,20
7888,60
7889,12
7890,43
7891,28
7892,27
7893,22
7894,49
7895,22
7896,44
7897,32
7898,34
7899,24
7900,59
7901,24
7902,47
7903,38
7904,36
7905,38
7906,48
7907,32
7908,46
7909,34
7910,58
7911,28
7912,57
7913,38
7914,35
7915,46
7916,40
7917,40
7918,53
7919,30
7920,52
7921,30
7922,40
7923,36
7924,43
7925,40
7926,36
7927,32
7928,38
7929,26
7930,43
7931,28
7932,33
7933,28
7934,33
7935,22
7936,31
7937,26
7938,28
7939,22
7940,26
7941,14
7942,26
7943,18
7944,21
7945,24
7946,15
7947,18
7948,18
7949,12
7950,26
7951,6
7952,20
7953,18
7954,16
7955,18
7956,15
7957,10
7958,27
7959,6
7960,32
7961,10
7962,21
7963,14
7964,22
7965,20
7966,28
7967,16
7968,28
7969,10
7970,39
7971,8
7972,39
7973,18
7974,31
7975,22
7976,25
7977,20
7978,40
7979,6
7980,61
7981,6
7982,40
7983,18
7984,26
7985,26
7986,31
7987,18
7988,44
7989,8
7990,47
7991,8
7992,36
7993,18
7994,25
7995,22
7996,24
7997,8
7998,40
7999,2
8000,35
8001,12
8002,27
8003,8
8004,22
8005,12
8006,15
8007,8
8008,20
8009,4
8010,28
8011,4
8012,22
8013,4
8014,9
8015,10
8016,11
8017,2
8018,14
8019,2
8020,20
8021,0
8022,15
8023,6
8024,4
8025,8
8026,10
8027,2
8028,10
8029,8
8030,15
8031,2
8032,17
8033,4
8034,10
8035,14
8036,10
8037,6
8038,20
8039,8
8040,12
8041,18
8042,15
8043,12
8044,21
8045,10
8046,14
8047,22
8048,11
8049,8
8050,35
8051,8
8052,13
8053,24
8054,12
8055,12
8056,25
8057,10
8058,15
8059,20
8060,10
8061,10
8062,26
8063,6
8064,12
8065,18
8066,9
8067,6
8068,17
8069,8
8070,9
8071,18
8072,2
8073,6
8074,18
8075,0
8076,8
8077,12
8078,6
8079,2
8080,11
8081,2
8082,6
8083,8
8084,0
8085,6
8086,7
8087,2
8088,2
8089,6
8090,3
8091,0
8092,7
8093,0
8094,4
8095,4
8096,3
8097,2
8098,8
8099,2
8100,3
8101,4
8102,6
8103,2
8104,10
8105,2
8106,13
8107,0
8108,12
8109,4
8110,12
8111,2
8112,14
8113,8
8114,12
8115,4
8116,17
8117,6
8118,14
8119,2
8120,24
8121,2
8122,15
8123,6
8124,17
8125,4
8126,14
8127,6
8128,16
8129,2
8130,14
8131,4
8132,14
8133,2
8134,13
8135,2
8136,13
8137,2
8138,10
8139,2
8140,9
8141,4
8142,6
8143,0
8144,11
8145,0
8146,4
8147,2
8148,7
8149,0
8150,4
8151,0
8152,6
8153,0
8154,2
8155,2
8156,2
8157,0
8158,2
8159,0
8160,3
8161,0
8162,3
8163,0
8164,0
8165,0
8166,0
8167,2
8168,2
8169,2
8170,2
8171,0
8172,1
8173,2
8174,2
8175,4
8176,4
8177,4
8178,3
8179,2
8180,4
8181,4
8182,6
8183,6
8184,7
8185,4
8186,4
8187,6
8188,5
8189,4
8190,13
8191,4
8192,5
8193,6
8194,4
8195,4
8196,7
8197,8
8198,6
8199,4
8200,4
8201,2
8202,5
8203,4
8204,5
8205,6
8206,2
8207,2
8208,3
8209,0
8210,4
8211,4
8212,2
8213,2
8214,2
8215,0
8216,0
8217,2
8218,3
8219,0
8220,2
8221,0
8222,0
8223,0
8224,0
8225,2
8226,0
8227,0
8228,0
8229,0
8230,1
8231,0
8232,1
8233,0
8234,0
8235,0
8236,2
8237,0
8238,0
8239,0
8240,2
8241,0
8242,5
8243,0
8244,0
8245,2
8246,2
8247,0
8248,8
8249,0
8250,3
8251,2
8252,4
8253,0
8254,10
8255,2
8256,2
8257,4
8258,4
8259,0
8260,15
8261,0
8262,4
8263,4
8264,2
8265,2
8266,10
8267,0
8268,4
8269,2
8270,3
8271,0
8272,8
8273,0
8274,2
8275,2
8276,0
8277,0
8278,5
8279,0
8280,2
8281,0
8282,0
8283,0
8284,2
8285,0
8286,0
8287,0
8288,0
8289,0
8290,1
8291,0
8292,0
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,1
8311,0
8312,0
8313,0
8314,0
8315,2
8316,0
8317,0
8318,2
8319,0
8320,3
8321,0
8322,2
8323,2
8324,0
8325,4
8326,1
8327,2
8328,2
8329,0
8330,7
8331,0
8332,2
8333,2
8334,1
8335,4
8336,0
8337,2
8338,2
8339,0
8340,3
8341,0
8342,2
8343,0
8344,0
8345,2
8346,0
8347,0
8348,0
8349,0
8350,1
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,0
8363,0
8364,0
8365,0
8366,0
8367,0
8368,0
8369,0
8370,0
8371,0
8372,0
8373,0
8374,0
8375,0
8376,0
8377,0
8378,0
8379,0
8380,0
8381,0
8382,0
8383,0
8384,0
8385,0
8386,0
8387,0
8388,1
8389,0
8390,0
8391,0
8392,2
8393,0
8394,2
8395,0
8396,3
8397,0
8398,2
8399,0
8400,5
8401,0
8402,2
8403,0
8404,3
8405,0
8406,2
8407,0
8408,2
8409,0
8410,0
8411,0
8412,1
8413,0
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,0
8421,0
8422,0
8423,0
8424,0
8425,0
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0
8432,0
8433,0
8434,0
8435,0
8436,0
8437,0
8438,0
8439,0
8440,0
8441,0
8442,0
8443,0
8444,0
8445,0
8446,0
8447,0
8448,0
8449,0
8450,0
8451,0
8452,0
8453,0
8454,0
8455,0
8456,0
8457,0
8458,0
8459,0
8460,0
8461,0
8462,0
8463,0
8464,1
8465,0
8466,0
8467,2
8468,0
8469,0
8470,3
8471,0
8472,0
8473,2
8474,0
8475,0
8476,1
8477,0
8478,0
8479,0
8480,0
8481,0
8482,0
8483,0
8484,0
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,0
8500,0
8501,0
8502,0
8503,0
8504,0
8505,0
8506,0
8507,0
8508,0
8509,0
8510,0
8511,0
8512,0
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,0
8520,0
8521,0
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,0
8529,0
8530,0
8531,0
8532,0
8533,0
8534,0
8535,0
8536,0
8537,0
8538,1
8539,0
8540,2
8541,0
8542,1
8543,0
8544,0
8545,0
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,0
8577,0
8578,0
8579,0
8580,0
8581,0
8582,0
8583,0
8584,0
8585,0
8586,0
8587,0
8588,0
8589,0
8590,0
8591,0
8592,0
8593,0
8594,0
8595,0
8596,0
8597,0
8598,0
8599,0
8600,0
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,1
8611,0
8612,0
8613,0
8614,0
8615,0
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,0
8624,0
8625,0
8626,0
8627,0
8628,0
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,0
8636,0
8637,0
8638,0
8639,0
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,0
8654,0
8655,0
8656,0
8657,0
8658,0
8659,0
8660,0
8661,0
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,0
8669,0
8670,0
8671,0
8672,0
8673,0
8674,0
8675,0
8676,0
8677,0
8678,0
8679,0
8680,1
